,default
27295,1
14626,1
20900,1
6636,1
20170,1
30139,1
7602,1
31994,0
7295,0
30343,1
26349,0
1217,0
21538,0
12327,0
6466,1
29664,1
22860,0
24765,0
27829,1
551,0
7847,1
5705,1
13832,0
32067,1
14321,1
22832,1
10214,0
14872,1
15435,0
16700,0
6855,0
33955,1
4543,0
8648,0
17208,1
12421,1
6552,1
24901,1
33815,0
26504,1
16643,0
34521,0
23613,0
16748,1
13412,1
13786,0
25455,1
17889,0
14765,1
3929,0
20826,1
29942,1
16153,1
1279,0
18978,1
19184,0
16691,1
4130,0
3424,1
10556,1
24037,0
15479,1
4763,1
35457,1
11359,0
33734,0
32997,1
14895,1
5762,0
7000,0
7285,0
25636,1
4565,1
17704,0
24219,0
24137,0
494,1
31227,0
12273,0
29665,0
34698,0
27801,1
5789,1
26995,1
24786,0
10955,0
22494,0
29661,0
10126,1
1244,0
6434,0
15144,1
1589,0
18807,1
25089,1
12673,0
34,0
19198,0
22127,1
16269,1
17692,0
3365,1
25353,0
20447,0
18630,0
26287,1
10540,1
12626,0
8347,1
26016,1
28240,0
775,1
25097,0
12564,0
17202,1
17610,0
36070,0
29604,0
10651,1
2503,1
8727,0
32177,1
1114,1
27288,0
18913,1
16914,1
8611,0
31106,0
33783,0
18424,0
10372,1
9935,0
17996,0
5631,1
8285,1
2358,0
35033,0
17777,0
27551,1
2875,1
22843,1
30946,1
8225,1
3870,0
19399,0
17660,0
66,1
31648,1
36377,0
10247,0
11505,0
3520,1
18436,0
1226,0
3412,1
22760,0
8461,0
23451,1
28635,1
28571,1
20413,1
13831,0
6944,0
13176,1
3245,1
22265,1
17847,0
31025,1
13999,0
29989,0
7088,0
30751,1
4547,0
33276,1
9621,0
31785,0
28825,0
28655,1
12792,0
147,0
3580,1
13356,1
16225,1
22687,0
23479,1
29928,1
24225,0
17631,0
30818,0
23202,0
11954,1
24074,0
35310,0
31556,0
23796,0
36340,1
9419,1
7703,1
27556,1
21381,1
21109,1
18237,0
7269,0
6426,1
34632,0
10667,1
28276,1
13296,1
32079,1
9429,1
28841,1
22437,1
18828,0
22366,1
21488,0
8384,0
24649,0
24361,0
26066,1
15216,1
11332,0
9459,1
8647,0
31254,1
15950,1
7398,0
4836,1
17913,0
5733,0
33424,1
13733,0
4896,1
34762,1
13193,1
6028,0
30117,1
6109,0
32374,1
35529,0
8646,0
8641,0
36264,0
3965,0
14619,1
9214,1
16951,1
21572,0
29247,1
32774,1
11463,0
4252,0
2454,1
344,0
8283,1
34452,0
27021,1
6851,1
14172,0
5011,1
30179,1
8941,0
6565,1
18303,0
31110,1
22749,0
5397,1
15462,1
1622,0
23258,0
19154,1
35554,1
17252,1
9705,0
3973,0
20617,0
17461,1
6553,1
8219,1
29257,1
6883,1
3127,1
23703,1
13779,0
30433,1
6168,0
17210,1
15609,0
19044,1
36347,0
20087,1
13009,1
11634,1
27366,1
23022,1
33222,1
431,0
477,1
23043,1
28470,0
31936,1
6618,1
33473,1
35421,1
9461,1
12202,0
12079,1
17501,1
27529,0
18086,0
24545,0
5646,1
21008,1
29032,1
20573,0
7499,1
3114,1
26449,1
31456,1
594,1
31625,0
12042,1
34806,0
31902,1
34912,0
22203,1
10193,0
32386,1
30146,0
24148,0
23531,0
10293,1
19045,1
28546,1
27906,1
13863,1
27569,1
20815,0
14324,1
35353,1
33208,1
20781,0
6182,0
19862,1
2742,1
3124,0
18012,0
32740,1
4474,0
18345,1
3786,0
33304,1
8932,0
16558,0
6356,0
26833,1
16980,1
29772,1
35085,0
19567,0
8027,1
17159,1
29539,0
26234,0
30851,0
11375,1
21795,0
3049,1
29425,0
16328,0
30900,0
14033,0
20845,1
30210,1
29557,0
4176,0
5522,1
22567,1
27837,1
10638,1
26037,1
17977,0
9067,0
3253,1
2539,1
26639,0
9569,0
21223,1
3634,0
26996,1
6779,1
26663,1
35951,0
10676,1
35154,0
5185,1
11260,0
9600,0
10995,0
29860,1
13369,1
29205,1
33034,1
31283,1
17276,1
6907,0
35703,0
8382,1
30303,1
7717,0
10149,0
17795,0
17128,1
21411,1
9278,1
19413,0
421,1
30846,0
34427,0
35838,0
7527,0
13735,1
8551,0
18294,1
2370,0
29477,0
4224,0
25270,0
12289,0
1794,1
10719,1
28853,0
28454,1
11452,0
20151,1
34152,0
21142,1
30227,1
36449,1
7394,0
34501,0
14521,1
28284,0
21283,1
31859,0
6556,1
498,0
20923,0
14989,1
34481,0
17121,1
35737,0
18537,1
33726,0
22956,1
11381,0
16489,0
17101,1
946,0
26179,0
2635,1
8522,0
34343,0
3276,1
24067,0
4356,0
10000,1
31682,0
7864,1
31890,0
20540,0
29936,1
9204,1
7408,0
5158,1
13343,1
17807,0
28607,1
29046,1
13035,1
33939,0
8337,0
21420,0
33057,1
33534,1
34140,1
9196,0
30762,1
7340,0
24824,0
26372,0
23831,0
14418,1
6284,0
18358,0
13729,0
26477,1
32641,1
16433,0
23,1
10452,1
26406,1
21577,0
29698,0
4150,0
15779,0
31524,0
5768,0
12982,1
17291,1
1458,1
2736,0
9121,1
35411,0
8206,1
11340,0
1567,0
15827,1
6177,1
31962,0
885,0
22336,0
17306,1
13338,1
33544,1
32682,1
8460,0
8599,0
92,1
21313,1
20101,1
4762,1
22410,1
7891,1
31176,0
14819,1
8204,1
10252,0
25443,0
2891,1
20827,1
12258,0
6700,1
19979,1
32912,1
9755,0
34934,0
1891,0
24146,0
17670,0
22802,1
26084,1
1076,1
27230,1
14686,1
10287,0
13704,0
35627,0
5034,1
22381,1
25610,0
28386,1
27189,0
16086,1
5085,1
31193,1
30259,1
13206,0
29110,1
7611,1
30136,1
34479,0
6731,1
7372,0
14793,1
6879,0
32501,1
11435,0
2967,1
33758,0
6648,1
26509,1
11543,0
12476,0
28980,1
35537,0
16319,0
794,1
11889,1
16925,1
35475,0
26704,0
2464,0
2750,1
12591,1
24959,0
11411,1
21704,0
11016,0
12212,0
2956,1
20932,1
6938,0
27582,0
22321,1
28178,0
33202,1
30092,0
17395,1
9509,0
20634,0
27426,1
28863,0
27989,1
21633,0
4206,0
4913,1
1053,1
32135,1
36334,0
11978,1
13672,0
19992,1
5083,1
19141,1
8954,0
24444,0
4693,1
17859,0
32749,1
3158,1
32779,1
19311,0
30058,1
11774,1
19408,0
25820,1
2511,0
13006,1
24318,0
20802,0
11488,0
1284,1
3651,0
23104,1
1672,0
28459,1
12024,1
27644,1
19788,1
12787,0
28716,1
22607,0
3750,0
26325,1
9973,0
26634,1
31757,0
17940,0
473,1
3418,1
11026,0
3188,1
7598,0
32496,1
28195,1
32811,1
32206,1
7548,0
33767,1
20531,0
5401,1
6768,1
10902,1
14665,1
18689,0
26121,0
21121,1
17445,1
20626,0
33785,0
2724,1
8089,1
16523,0
17134,1
25641,0
27924,1
22769,0
7522,1
16551,0
20687,0
5758,0
346,1
4920,1
34043,0
10472,1
22204,1
30021,1
2725,0
19885,1
26857,1
30713,1
6161,0
28756,0
23314,0
30746,1
26306,1
33224,1
4423,0
13190,1
31287,1
30904,0
31686,0
1978,0
22578,0
33947,0
28506,1
25776,0
493,1
22115,1
4495,0
2747,0
1315,0
14027,0
9101,1
14799,1
9393,1
7121,1
10633,1
2462,1
28637,1
33487,1
5414,1
15472,0
12786,1
8980,0
20402,1
24845,0
19335,0
4945,0
15825,0
35813,0
9929,0
9997,1
9523,0
32710,1
2960,1
31577,1
14222,1
30535,1
34625,1
22928,1
5928,0
9957,0
4514,0
1406,1
33507,1
15748,1
4265,0
12387,0
30473,0
27764,1
4128,0
6412,1
24084,0
4539,0
33698,1
27344,1
35336,0
12415,0
31333,1
23279,0
27123,1
4189,0
5788,0
31070,1
25691,0
21567,0
24517,1
24806,0
3323,1
33153,1
1779,0
127,1
12322,0
7395,0
24525,1
31613,1
32651,1
1342,0
32339,1
30311,1
2129,0
31965,0
15129,1
3540,0
14779,0
25881,0
7993,1
33342,1
26840,0
34390,0
25646,0
15747,0
31958,0
12268,0
34346,0
24510,0
20915,1
3801,1
32372,1
8760,0
6739,1
33870,0
22069,1
35468,0
8665,0
22674,0
3226,1
33053,1
20186,1
27241,1
17340,1
15455,1
3010,1
10040,0
13813,0
2313,0
15412,0
23219,0
7692,1
30116,1
7011,0
27819,0
19738,1
33591,1
27600,1
1168,1
3427,1
3810,0
32670,1
4063,0
18473,0
11144,0
15602,0
26483,1
6524,1
32392,1
23943,0
9315,1
26848,1
34818,0
15255,0
22427,1
14137,1
31188,1
13359,1
1745,0
22509,0
9088,0
12430,0
21891,1
11977,1
8975,1
18830,1
7220,0
25299,0
36290,1
4579,0
34651,0
2165,0
28019,1
32456,1
26417,1
31810,0
10179,0
14944,1
32573,1
9285,1
785,1
23302,0
28351,1
32140,1
35552,1
5269,1
8246,1
5305,1
18094,1
35736,0
33327,1
16644,0
27232,1
25304,1
6547,1
25530,0
3640,1
6385,1
8072,1
2675,0
31461,1
2234,0
6926,1
22577,0
34854,0
10887,1
14584,0
18878,0
2686,1
21705,0
7413,0
30363,1
18097,0
25423,0
14871,1
8806,0
2380,0
34745,0
8532,0
20016,1
4850,1
25579,0
8248,1
1307,0
21887,0
32273,1
6336,1
21293,1
25215,0
8380,0
11341,0
13385,1
10517,1
24814,0
15423,0
27974,1
25313,1
33198,1
13615,0
12261,0
11994,1
7068,0
5505,1
28954,1
24919,0
3149,1
3478,1
22496,0
35617,0
28964,0
34502,0
23533,1
6525,1
33308,1
20312,0
14451,0
7539,0
34010,1
21512,0
1362,0
13980,0
35742,0
31744,1
9975,0
31561,0
10096,0
3785,0
13817,0
17811,0
23782,0
16289,0
2091,1
18575,1
34595,0
24577,0
10498,1
4285,0
33394,1
19486,0
31703,0
7914,1
34924,0
14139,0
7429,1
28272,1
34575,0
28203,0
8948,1
9145,1
19381,0
6970,0
27172,1
20305,0
9097,1
20993,1
34155,1
26564,1
8404,1
14030,0
18805,1
9489,0
513,1
27603,1
23755,1
2920,1
19434,0
33825,0
35382,1
7879,1
14312,0
25505,0
30154,1
6299,0
9323,1
28787,0
6832,1
25823,0
8756,0
2261,0
5656,0
34396,1
29925,1
30714,1
942,1
32241,1
35380,1
23474,1
23677,1
29874,0
34541,0
17333,1
30835,0
35170,0
11004,1
17816,0
31008,1
32839,1
20269,1
26515,1
10566,1
6060,0
21037,1
2782,0
22740,1
34565,1
35121,0
8548,0
6772,1
13878,1
11439,0
20604,0
26606,1
261,0
11755,1
7058,0
28264,0
14302,1
29556,0
29891,1
33129,1
15461,1
30217,1
5366,1
28706,1
28874,0
13008,0
20319,0
4407,0
5764,0
640,1
18165,0
24857,0
9119,1
22506,0
9271,1
34004,0
36468,1
24168,0
2023,0
21701,0
33109,1
19711,1
1246,0
14234,1
10342,1
1037,1
9197,1
27966,1
11741,1
26512,0
22399,1
12073,1
1845,0
20773,0
14499,1
11597,1
2054,0
31444,1
4477,0
26036,1
11918,1
9273,1
26839,1
28037,1
7092,0
17927,1
4466,0
31339,1
19448,1
7354,0
20665,0
15041,1
24905,0
26533,1
5143,1
15451,0
27865,1
14486,0
7015,0
15469,1
12842,0
1582,0
26055,1
10117,0
1356,0
20789,0
70,1
12563,0
15978,1
25118,0
4947,0
9140,1
26486,1
19373,1
13785,0
1889,0
14448,1
21270,1
19779,1
9365,1
34166,0
12007,1
782,0
24851,0
35790,0
35796,0
4666,0
1263,0
11768,1
10025,0
5904,0
24211,0
31381,1
6220,0
34393,0
14096,0
5277,1
33874,0
14761,1
28949,1
12950,0
7304,0
19752,1
17762,0
21077,1
1553,1
3186,0
36201,0
21136,1
25521,0
14249,0
18236,0
31007,1
29688,1
30302,1
17552,1
5568,1
2598,1
31411,1
5130,1
27709,1
18602,1
10950,1
129,0
733,1
34894,0
28267,1
26361,0
8418,0
6175,0
23329,0
36463,1
18074,0
8342,0
13795,1
35503,1
19562,0
29211,1
14224,0
25213,0
31882,1
21732,0
28951,1
9777,0
8239,1
16589,0
22031,0
36276,0
29072,1
7137,0
23220,0
16288,0
21875,1
27755,1
19222,1
25796,0
18202,0
35200,0
12017,1
28004,1
22231,1
6130,0
5273,1
19038,1
25362,0
3851,0
12249,0
2309,0
3052,1
17155,1
29215,1
23535,0
28872,0
11362,0
4512,0
12044,1
7145,0
256,1
12241,0
4623,1
35721,0
32483,1
11169,0
8944,0
4784,0
3886,1
24792,0
34296,0
28597,1
29287,1
29825,1
34014,0
824,1
23534,1
10444,1
7029,1
30759,1
30196,1
21295,1
9168,1
36093,1
12947,0
32188,1
29196,1
27932,0
12737,0
11947,1
13445,1
7884,1
24143,0
28421,0
22514,0
510,1
14000,0
329,0
13330,1
5510,1
6661,1
33495,1
597,0
1501,0
9134,1
9843,0
30688,1
19079,1
4701,1
20233,1
30395,1
11478,1
20342,1
20741,0
19166,1
30253,1
22686,1
10244,1
18364,0
10207,0
27639,1
22456,1
16971,1
17149,0
15879,0
11966,1
17005,0
14889,1
2348,0
17960,0
2621,0
33041,1
25224,0
14631,1
2316,1
31330,1
17538,1
13115,1
16303,0
30899,0
14447,1
18406,1
35571,0
4231,0
29865,1
17480,1
24198,1
18347,0
21151,0
10888,1
19276,0
26172,1
28754,0
33256,1
5230,1
14272,1
24358,0
30607,1
6414,1
12390,0
31735,0
25802,0
30604,0
13757,0
14054,0
19204,0
15152,1
28561,1
15750,1
22118,1
23014,1
31348,1
13346,1
12943,0
5212,1
10967,1
445,1
27542,0
15584,1
17232,1
29633,1
6325,0
20102,1
33720,0
13571,0
7680,0
16076,1
16003,1
24080,0
28357,1
33542,1
15989,0
28208,0
4503,0
9165,1
27322,1
14833,1
17571,1
18180,0
25420,0
21960,1
13112,1
2450,1
21493,0
23607,1
30349,1
145,0
10473,0
2869,1
32148,1
20471,0
13686,0
26360,1
32117,1
9928,0
25214,0
11459,0
19990,1
15859,0
23700,0
31373,1
15369,0
1636,0
22217,1
11409,0
17885,0
28779,0
13594,0
33501,1
18384,0
10818,1
28105,0
35851,0
26300,1
4242,1
2274,0
34847,0
1887,0
13404,1
3909,0
15778,0
7743,0
3328,1
20084,1
21527,0
25997,1
19051,1
11727,1
14699,0
15840,0
16030,1
5370,1
31849,1
19017,1
23078,1
4239,0
64,0
15399,0
16917,0
15720,0
23835,0
8476,0
27504,1
21345,1
9558,0
25280,1
19498,0
5661,1
14864,1
10224,0
35965,0
905,0
2989,1
29811,0
11846,1
23614,1
5649,0
24501,0
6144,0
27768,1
14768,1
3986,0
15242,0
7508,1
29226,1
19074,1
3766,0
7830,1
30890,1
10079,0
36480,1
18220,0
13260,1
18049,0
22582,0
19715,1
12716,0
33975,0
412,1
29027,1
28797,0
11389,0
8568,0
35420,0
22935,1
19784,1
4513,0
7496,1
2096,0
17774,0
16562,0
17444,1
31308,1
10523,1
21446,0
8160,1
26277,1
22660,1
20988,1
30889,0
31954,0
9985,0
33649,1
20648,0
28366,1
20525,0
19727,1
30763,1
20997,1
20310,1
5635,1
29804,1
23815,0
31233,1
2523,0
15843,0
27479,1
4017,0
18365,0
1719,0
30597,1
2488,1
20955,0
25457,1
15754,1
1199,1
7209,0
31515,0
5545,1
25630,0
33748,1
1575,0
4499,1
34262,0
11651,1
19337,0
8192,1
23712,0
16362,0
8714,0
17261,1
19254,0
29102,1
2611,0
12683,0
2051,0
16994,1
9364,1
15936,1
10416,0
18694,1
2244,0
28168,0
34846,0
35650,0
12851,0
27395,1
28394,1
14843,1
1648,0
12262,0
3401,1
2073,0
24363,0
19300,0
23231,0
30625,1
24365,0
30321,1
5417,1
15672,0
2006,0
25598,1
17491,1
25859,0
9335,1
21835,1
34366,0
8586,0
7965,1
32476,1
24645,0
22848,1
25510,1
11173,0
27851,1
21158,1
28252,1
1541,0
32178,1
16219,1
4312,0
34687,0
7453,0
30198,1
29222,1
14058,0
19995,1
33250,1
131,0
30704,1
24181,0
8322,1
29993,1
24145,0
679,0
16692,1
27923,1
16168,1
773,1
25567,0
19491,0
34965,0
24799,0
17831,0
21403,1
28070,0
29347,0
9776,0
32595,1
6837,1
18944,1
24562,0
35589,0
24619,0
24248,0
7039,0
31899,1
21666,0
2318,1
12731,0
23248,0
16579,0
11756,1
24175,0
9696,0
9006,0
7085,1
21054,1
4856,0
22621,0
10009,0
35891,0
721,1
8430,0
29887,0
30257,1
442,1
26466,1
3620,0
28324,1
23623,0
11973,1
27740,1
27524,0
23888,0
35354,0
3449,1
27536,1
10657,0
30076,1
28286,0
35373,0
7956,1
35434,0
25554,0
31096,1
10182,1
28148,0
21685,0
30794,1
792,1
35713,0
10662,1
1185,1
9444,1
17594,0
27290,1
24928,0
6704,1
12356,0
4211,0
2442,0
27208,1
33130,1
320,0
7090,0
11602,1
10028,1
17214,1
9888,0
22114,1
7550,0
29462,0
25444,0
32888,1
4268,0
20239,1
23042,1
9405,1
3426,1
33348,1
34446,0
17213,1
5221,1
29490,0
5103,0
31490,1
4561,0
5367,1
19608,1
10439,1
12323,0
2562,1
18449,0
33498,1
32307,1
20511,0
24923,1
14958,1
36333,0
18021,0
31483,1
27962,1
19997,1
30411,1
2958,1
15225,0
26042,1
9178,1
17362,1
15812,1
33894,0
10954,0
5246,1
25169,1
4749,1
3111,1
11462,0
21122,1
24306,0
7735,1
14720,1
7010,0
19563,0
17315,1
12856,0
19549,0
20593,0
24014,0
34385,0
3104,1
8074,1
24795,0
15562,0
35857,1
22239,1
5887,0
1797,0
11116,0
19041,1
19460,0
33828,0
12456,0
30970,0
17458,1
1320,1
4305,1
4223,0
17804,0
34822,0
29922,1
21702,0
35809,0
22034,1
2961,0
23894,0
26401,1
653,1
9107,1
24748,0
19737,1
32125,1
16405,1
32557,1
14804,1
21614,0
1927,0
19472,0
35133,1
20792,0
18728,1
14865,1
6288,0
9339,1
19523,0
11198,0
26592,1
17504,1
18734,1
14128,0
29748,0
16601,0
15314,0
8315,1
14899,1
27855,1
12152,0
6404,1
18651,0
36164,0
20449,0
12133,1
690,0
13085,1
28917,1
1865,0
24899,0
21859,0
26181,1
1461,0
22343,1
11672,0
34491,0
29284,1
26155,1
23848,0
17366,1
20066,1
6755,1
14653,1
28403,1
23339,0
4638,0
26726,0
21788,0
10617,1
18886,1
20257,1
31255,1
23218,0
9244,1
27210,0
24013,0
19159,1
21611,0
7782,0
8078,1
21548,0
12002,1
17028,1
2200,0
32717,1
12927,0
4016,0
23814,0
6088,1
26251,1
11262,0
32120,1
27028,1
28675,1
12532,1
5404,1
13477,1
11186,0
18319,1
29199,1
19030,1
25657,0
9118,1
11315,0
17979,0
10092,0
15593,0
19366,0
23306,0
21756,0
4585,1
8330,1
24709,0
1460,0
20558,0
29194,1
28864,0
13155,0
12215,0
34189,0
15815,0
24555,0
9750,0
2323,1
9103,1
6823,0
2203,0
30801,1
33133,1
19902,1
668,1
28151,0
29734,1
9042,1
36396,0
735,1
342,1
16330,1
32265,1
15126,1
17006,1
15854,1
15964,1
16596,0
15093,1
4832,0
26173,1
13747,0
33317,1
12799,1
12408,0
10837,1
8553,0
3969,0
21305,1
17012,1
30282,1
6517,0
4851,1
21992,0
10155,1
16865,0
30767,1
24307,0
9633,0
36280,1
21407,1
33173,1
913,1
25889,0
4238,0
24001,0
15789,1
24505,0
12833,0
11910,1
13290,1
19705,1
7885,0
27330,1
19122,1
18248,0
20121,1
8164,1
18244,1
35401,1
10613,1
16121,1
11400,0
7781,1
13497,1
17287,1
23454,1
9664,0
1179,1
17162,0
29700,1
9224,1
6080,1
7939,1
33839,0
9560,0
13095,1
3935,0
16037,1
27847,1
10044,0
857,1
30089,1
17745,0
22152,1
34866,0
20455,0
25931,0
11570,1
27873,1
6696,1
6510,0
24582,0
17063,1
14298,0
25432,0
34401,0
28317,1
21346,1
9652,0
31068,1
23783,0
10428,0
27972,1
9916,0
30636,1
11380,0
4185,0
12675,0
8645,0
19550,0
10996,0
24991,0
5608,1
7881,1
20928,1
6858,0
13858,0
2754,0
11123,0
24384,0
32751,1
31334,1
21594,1
30559,1
12326,0
15881,1
13869,0
33001,1
32131,0
17929,0
25670,1
20881,1
27449,1
28713,1
14231,0
11549,1
22766,1
8684,0
29275,1
16878,0
21117,1
24530,0
29081,0
24623,0
17403,1
23105,1
12702,0
16717,0
4643,0
21971,1
24966,0
33531,1
7393,0
36466,1
19868,1
13261,1
13535,1
27621,1
3411,1
9014,1
19251,0
7917,1
32187,1
11911,1
4853,1
4819,1
30552,1
34923,0
15070,1
35691,0
32245,1
29473,0
5127,1
12191,1
24668,0
22964,1
21409,1
18789,0
12526,0
1372,0
30367,1
22370,1
9977,0
648,1
19634,0
29330,1
28890,1
4271,0
23931,0
27298,1
8729,0
19096,1
27455,1
14006,0
1999,0
16888,1
8109,1
34115,0
30907,0
32555,0
34638,0
23583,1
14783,1
15081,1
11233,0
16350,0
34827,0
22151,1
417,1
2409,0
19892,1
34057,1
28458,1
31930,1
6756,1
8215,1
18716,0
20465,1
22372,1
2841,1
9593,0
8416,0
15443,0
9709,0
2183,0
21366,1
35221,0
9740,0
19519,0
33482,1
28131,0
15785,0
28600,1
16058,1
353,1
34345,0
34914,0
1720,0
8959,0
6600,1
13599,0
32626,1
21724,0
28067,0
12118,1
10941,1
9133,0
26266,1
10927,1
9290,1
10682,1
2405,0
29177,1
33413,1
24049,0
27019,1
29682,0
6806,0
32010,0
13084,0
35668,0
21455,1
9171,1
20408,0
10480,1
13736,1
30959,1
11603,0
12452,0
32,0
26131,1
31983,0
28918,0
24043,0
24456,0
23389,0
2180,0
17866,0
23471,1
3404,1
9566,0
13675,0
33587,1
12471,0
17532,1
35801,1
35376,0
31874,0
33477,1
28770,0
14825,1
13829,1
25766,0
661,1
26987,1
33697,1
15313,0
10232,1
30409,1
34896,1
23767,0
33680,1
8073,1
30555,1
26096,1
25944,1
15579,0
16060,1
30461,1
17948,0
8151,1
34840,1
25914,0
36054,1
19262,0
16491,0
8307,1
24126,0
13181,1
25933,0
9806,0
27312,1
28623,1
4528,0
29981,1
2677,1
27428,0
8410,0
29987,1
30182,1
32295,1
20554,0
24421,0
21942,1
10522,1
31608,1
5354,1
29011,1
5761,0
2487,1
19424,0
21046,1
20409,0
11927,1
35473,0
7972,1
7615,0
3197,1
5847,0
8623,0
17923,0
33678,1
31928,0
35388,0
28563,1
35342,0
15575,0
17837,0
26137,1
13083,1
29995,0
10940,1
328,1
25834,0
4294,1
4595,0
12434,0
11039,0
31694,0
26203,1
11812,1
549,1
2252,0
16635,0
21287,1
2661,1
32196,1
27685,1
5519,1
3035,1
4972,0
28242,1
33370,1
14347,1
14848,0
13718,0
18158,0
7957,1
1067,1
27843,1
7302,0
27216,1
19138,1
17191,1
12159,0
16250,0
20909,1
16763,1
17060,1
4795,1
15235,0
4012,0
7047,0
24185,0
12843,1
13866,0
8717,0
1448,0
32664,1
16508,0
33932,0
21779,0
11271,0
17280,1
20487,0
65,0
35718,1
28521,1
25738,0
16336,0
35389,1
23820,0
16445,0
35849,0
20908,0
17219,1
13504,1
18150,0
4811,1
5942,0
35489,0
19278,0
26221,0
13342,1
7177,0
11867,1
21556,1
15232,0
6062,0
35920,0
22951,1
17481,1
13674,0
22874,1
999,1
34141,1
15654,0
13360,1
13625,1
19376,0
4566,1
31123,1
17644,0
35165,0
2984,1
14353,1
32951,1
9264,0
24016,0
26805,1
4571,0
15079,1
13286,1
11822,1
26971,1
27835,1
15010,1
16720,0
14638,1
11659,1
15770,0
15542,0
11297,0
5265,1
23133,0
15377,0
11824,1
924,1
21135,1
17684,0
18946,1
480,1
36467,1
14771,1
19736,1
16507,0
20907,1
31574,1
23702,0
11678,1
34197,0
4024,0
23179,0
13166,1
1495,0
17493,1
33724,0
20964,0
4661,1
4449,1
4218,0
16431,1
11136,0
4733,0
24579,0
4395,0
32566,1
24119,0
25205,0
17702,0
27663,1
8042,1
32510,1
36067,1
4163,0
5579,1
13499,1
18854,1
23492,0
17328,1
16202,0
3090,1
30678,1
21871,0
34526,1
4399,0
25235,0
1754,0
23393,1
13610,0
29549,1
8159,0
7702,1
32200,1
24385,0
24439,0
32831,1
19007,1
15086,1
15999,0
20093,1
26135,0
2737,1
9472,0
6410,1
21655,0
12399,0
18648,1
31700,0
26572,0
35714,0
24508,0
289,1
18474,1
21932,0
14,0
36228,0
31015,0
17587,1
16139,1
15042,1
7504,0
16843,1
12827,0
35325,0
22733,0
6589,1
7176,0
6013,0
7581,1
33655,1
17921,0
13029,1
21597,0
28346,0
32918,1
14313,0
17160,1
24195,0
286,1
20527,0
187,1
13888,0
30725,1
19324,0
17448,1
154,0
34657,0
4573,0
11050,0
33599,1
398,1
20673,0
16048,1
5731,0
1203,1
3187,1
16111,1
2041,0
21216,1
9320,1
807,1
18164,0
15353,0
3542,1
12664,0
23776,0
13091,1
27670,1
7524,0
18023,0
4494,1
16903,1
8755,0
22137,1
26689,1
12691,0
27038,1
26353,0
15571,0
16414,0
34835,0
26004,0
18065,0
17794,0
23317,1
22291,1
3788,0
19113,1
29024,0
4555,1
9508,0
23819,0
33572,1
12756,0
13992,0
14025,0
33319,1
821,1
11644,0
28821,0
466,1
3152,0
5971,0
19574,1
11244,0
2527,0
8749,0
3959,1
1697,0
5142,1
22867,1
855,1
23648,0
29956,0
28319,1
12503,0
21279,1
7360,0
27609,1
9693,0
22617,0
16722,1
3758,0
30765,1
23564,0
17163,1
32769,1
1273,0
5931,0
9043,1
9795,0
28101,0
34096,0
23414,1
16588,0
31687,0
32611,1
17880,0
3185,0
31154,1
21239,1
29554,0
31491,1
7270,0
12475,0
26304,0
35426,1
23437,1
34328,1
20509,0
29696,1
36315,0
26807,1
6783,1
25226,0
13270,1
21120,1
24044,1
13702,0
5183,1
12764,0
2282,0
4243,0
19750,0
28341,1
9051,1
31303,1
30542,1
22411,1
35689,0
12747,0
2566,1
24147,0
10828,1
6803,0
18937,0
25756,0
24535,0
32770,1
13227,1
26337,1
7824,1
10381,1
16706,0
2486,1
30497,1
10752,1
2641,1
35296,0
34170,1
12003,1
25762,0
5101,1
3259,1
23095,1
5819,0
21653,0
14948,1
7625,0
2191,1
21213,1
34731,0
11501,0
29218,1
22750,1
4685,1
36025,0
5182,0
4893,1
32246,1
8496,0
2709,1
25083,0
36441,0
9953,0
27056,0
22626,0
15971,1
26445,1
33603,1
32493,1
8539,0
23994,0
23973,0
13950,0
34487,0
30903,0
12666,0
15655,0
12251,0
31423,1
14130,0
15382,0
20019,1
21061,1
29301,1
6051,0
16708,1
2868,0
22253,1
22117,1
12491,0
25774,0
18541,0
487,0
13399,1
35015,0
23795,0
8181,1
6649,1
6387,1
27969,1
12172,0
20762,0
2853,1
32109,1
29945,0
24094,0
8251,1
717,1
13131,1
6083,0
19343,0
35127,0
27400,1
33866,0
20637,0
30346,1
35155,0
31054,0
5797,1
4249,0
17103,1
26863,0
6660,1
4462,0
7498,0
17399,1
14684,1
22914,1
6006,0
31513,0
23925,0
14371,1
8573,0
7436,1
33419,1
3689,1
33114,1
23756,0
10965,0
2615,0
33180,1
35053,1
34747,1
24197,0
6555,1
20677,0
11242,0
25879,1
35451,0
8446,1
15288,0
33609,1
31200,1
30248,1
18731,1
26755,1
5773,0
17465,1
10150,0
14723,0
639,0
17690,1
26601,1
15259,0
17863,0
15500,0
33946,0
12062,1
9374,1
16075,1
34979,0
8417,0
1091,1
16961,1
30293,1
16128,1
28102,0
33882,0
28515,1
16191,1
6007,1
31425,1
11793,1
14736,1
32937,1
4257,0
12297,1
3717,1
22710,0
9577,0
8378,1
32929,1
29598,0
19270,1
5184,1
19356,0
35569,1
17440,1
24234,0
28598,1
4389,0
25865,0
22058,1
15526,0
981,1
27484,0
20579,0
10350,1
31670,1
199,1
6706,1
24542,0
11502,0
21052,1
4240,0
22393,1
16729,0
14385,0
7388,0
25727,0
28412,1
23145,0
29023,0
35712,0
9674,0
28359,0
6369,1
10500,1
5079,1
4210,0
25560,0
10020,0
